Acc_X,Acc_Y,Acc_Z,AngV_X,AngV_Y,AngV_Z,Mag_X,Mag_Y,Mag_Z,Orin_X,Orin_Y,Orin_Z,Activity
-1.273103,4.071533,9.023386,0.425207,-0.169219,-0.149636,19.755486,-9.877624,-41.854847,2.750818,-25.486814,3.381238,Walking
-2.132316,4.276607,9.283245,0.343594,-0.326778,0.101671,19.07769,-10.746671,-41.867802,2.747663,-26.491505,2.377112,Walking
-0.753832,2.985542,10.686128,-0.397877,0.039091,0.578301,18.746479,-10.636676,-41.917645,1.28846,-25.7136,1.554823,Walking
-0.488434,3.688929,7.114705,0.19181,-0.521695,0.438356,17.366425,-11.237403,-42.563229,-0.039871,-25.95085,-0.359776,Walking
-0.313298,3.26037,9.586066,-0.16888,0.027926,0.354684,17.131062,-11.18868,-42.655926,-0.970147,-25.655848,-1.07321,Walking
-0.655038,4.104465,9.347312,-0.240301,0.036433,0.03231,17.168091,-10.801167,-42.748928,-1.015535,-24.960268,-0.970257,Walking
0.142803,4.100124,8.10744,-0.069057,-0.148292,-0.060056,16.765888,-10.372531,-42.702686,-0.593139,-24.693146,-1.230234,Walking
-0.486339,4.674479,8.380622,-0.051351,-0.066598,-0.215174,16.715473,-10.079173,-42.888149,0.181186,-24.524834,-1.244246,Walking
-0.289348,4.524342,9.417666,-0.027039,0.144364,-0.225452,16.994751,-9.751849,-43.014927,1.132725,-24.470728,-0.607532,Walking
-0.11556,4.412524,9.602531,0.006701,-0.058121,-0.292278,17.114193,-9.482821,-42.702602,2.224522,-24.482952,-0.277015,Walking
0.161514,4.368665,9.912237,0.120723,-0.08899,-0.371379,17.095184,-9.180142,-42.944904,3.56461,-24.793011,0.008972,Walking
0.083526,4.372857,9.409882,0.227204,-0.17524,-0.532237,17.032597,-9.077476,-43.029438,5.405666,-25.350477,0.237847,Walking
0.059277,4.117488,10.747051,0.069564,-0.058624,-0.66616,17.036926,-8.650382,-43.304577,7.733629,-25.648034,0.844045,Walking
0.515229,3.540887,9.584868,0.086237,-0.254984,-0.733623,16.93681,-8.333159,-43.225422,10.285518,-25.812711,1.252976,Walking
0.893941,3.134182,9.297616,0.2408,-0.279899,-0.911734,16.672798,-7.898175,-43.48315,13.360012,-26.375494,1.730571,Walking
0.640668,3.75569,8.839718,0.46345,-0.168943,-1.145099,16.86953,-7.709889,-43.678173,17.16216,-27.443774,2.832534,Walking
0.020807,4.257746,9.15137,0.427796,-0.319669,-1.23652,16.685837,-7.766356,-43.393467,21.391368,-28.524884,3.92978,Walking
-0.808319,4.132606,10.956616,0.156479,0.18832,-1.033125,17.473228,-7.329625,-43.338238,25.011819,-28.729249,5.870637,Walking
-0.24998,4.028573,9.146729,0.04666,-0.472474,-0.666446,16.868977,-6.694186,-43.838009,27.473782,-28.689146,5.977283,Walking
0.01452,3.905528,7.990384,0.263475,-0.648655,-0.390351,15.88369,-6.949401,-44.144405,29.050246,-29.233327,4.78362,Walking
-0.175884,3.982618,8.593031,0.25269,-0.516719,-0.373051,14.759274,-7.339982,-44.240292,30.491412,-29.912372,3.903796,Walking
-0.012574,4.131708,8.44409,0.162265,-0.572453,-0.340311,13.633148,-7.408282,-44.874958,31.792397,-30.339818,2.984594,Walking
-0.089514,4.275858,8.769214,0.127468,-0.2707,-0.280284,13.108631,-7.43134,-45.103382,32.860793,-30.676604,2.512383,Walking
0.287402,4.530778,8.408914,0.134501,-0.513755,-0.262982,12.165436,-7.602569,-45.377621,33.891822,-31.01903,1.659621,Walking
0.061971,4.211941,9.456435,-0.059709,-0.222972,-0.344768,11.697258,-7.328843,-45.561565,35.065613,-30.803012,1.460085,Walking
0.780776,3.86152,9.277258,-0.14634,-0.377698,-0.386964,11.180389,-6.758126,-45.557735,36.433591,-30.436205,1.159739,Walking
0.992436,4.993616,7.401658,0.398003,-0.802563,-0.844419,9.972881,-6.764659,-45.880131,39.184449,-31.268081,0.444102,Walking
0.759371,4.364324,9.135203,0.050744,-0.393439,-1.020251,9.341309,-6.65652,-46.291225,42.61556,-31.497063,0.969834,Walking
1.185684,3.953279,10.513387,-0.507933,-0.477821,-1.242598,8.669018,-5.184256,-46.687717,46.687236,-30.15794,1.753412,Walking
0.971779,3.372337,9.890832,-0.356691,-0.627678,-1.6123,7.752747,-3.574369,-46.846149,51.847555,-28.870091,2.486595,Walking
0.722847,3.339555,8.650661,-0.002569,-0.824593,-2.071454,6.173824,-2.637444,-47.326283,58.475326,-28.462521,3.416232,Walking
0.592917,3.134033,8.774753,-0.000811,-0.856098,-2.290944,4.641491,-2.169267,-47.573132,65.825638,-28.004432,4.463522,Walking
0.404459,2.641856,9.374256,0.109964,-0.744108,-2.434129,3.002407,-1.594705,-47.632809,73.677165,-27.569512,5.903434,Walking
0.177681,2.386038,9.578881,-0.073498,-1.111843,-2.522852,1.020645,-1.230823,-47.93243,81.679977,-26.626498,6.557134,Walking
0.32692,2.633025,10.549013,-0.018404,-0.918319,-2.491481,-0.981159,-0.951788,-48.094219,89.487386,-25.669088,7.170989,Walking
1.340462,2.414928,10.636431,0.195846,-1.0823,-2.343481,-3.195137,-1.818881,-47.690052,96.96799,-25.303805,7.409575,Walking
0.50969,3.175796,11.001672,0.201801,-0.928206,-2.2392,-4.970539,-2.836896,-47.265667,103.984815,-25.000888,7.698225,Walking
0.862955,3.124303,11.428285,0.052181,-0.803875,-2.116483,-6.297337,-3.555858,-47.002628,110.616816,-24.351828,8.139042,Walking
1.682202,2.300416,11.338921,-0.072724,-1.095932,-1.829035,-8.256088,-4.28942,-46.739002,116.27771,-23.449209,7.464834,Walking
1.050216,2.348466,10.522818,0.032647,-1.075518,-2.063277,-10.001228,-5.282645,-45.833431,122.394618,-22.746736,6.803013,Walking
0.120649,2.726131,9.251511,0.270216,-1.005548,-2.27582,-11.325306,-7.030381,-45.288334,129.296519,-22.681889,6.619771,Walking
0.236957,2.751578,8.491991,0.246122,-1.029868,-2.182638,-12.258045,-8.829146,-44.397182,136.01382,-22.692855,6.290493,Walking
0.181872,3.027454,8.452772,0.263231,-0.9007,-2.069868,-12.918228,-10.513293,-43.917126,142.313323,-22.796982,6.178156,Walking
0.186812,3.290008,8.919951,0.208721,-0.913731,-1.836227,-13.194967,-12.202287,-43.115887,147.87771,-22.804942,5.844064,Walking
-0.198936,3.364254,9.249715,-0.142768,-1.262916,-1.529961,-14.253738,-12.743995,-42.702312,152.382803,-22.118258,4.236237,Walking
-0.721799,3.306923,10.98805,-0.129406,-1.043844,-1.324111,-15.270029,-13.197833,-42.262623,156.161454,-21.477183,2.627459,Walking
-1.162782,2.833308,11.970607,-0.209315,-0.803449,-0.944351,-16.156876,-13.417348,-42.151424,158.764511,-20.836821,1.372299,Walking
-1.627416,3.142266,9.929901,0.227985,-0.861503,-0.83158,-17.139574,-14.129933,-41.841694,160.941208,-21.258007,-0.123533,Walking
-1.96212,2.840194,11.459121,0.095044,-0.504356,-0.514667,-18.178005,-14.598125,-42.025494,162.064822,-21.627276,-1.099174,Walking
-0.868494,2.881358,10.35337,-0.099487,-0.332829,-0.303139,-18.815062,-14.792459,-42.121708,162.571612,-21.413243,-1.694686,Walking
-0.573907,3.517236,7.92961,0.024718,-0.729266,-0.479188,-19.945261,-15.366557,-42.02441,163.46051,-21.499783,-3.117988,Walking
-0.542173,4.187243,7.5738,0.074636,-0.367381,-0.689434,-20.588949,-16.245178,-41.839046,164.989698,-21.794516,-3.584709,Walking
0.37976,4.086352,7.634424,0.061753,-0.121996,-0.668926,-20.582767,-17.208588,-42.019619,166.613884,-22.107867,-3.161733,Walking
0.756527,3.972888,9.0885,-0.066751,0.001778,-0.758069,-20.110069,-18.171635,-42.197392,168.521567,-22.040968,-2.340692,Walking
0.938997,3.96271,9.292526,0.014084,-0.046503,-0.919653,-19.536228,-19.15588,-42.809574,171.081972,-22.075148,-1.361778,Walking
0.776585,4.526587,11.330987,0.064731,0.019082,-1.095844,-18.936598,-20.740166,-42.833477,174.432687,-22.28779,-0.11157,Walking
1.013393,3.936963,11.125015,-0.105305,-0.135994,-1.092782,-18.007788,-21.802963,-42.778072,177.881407,-21.989747,0.950899,Walking
0.970432,2.825524,10.731334,-0.162071,-0.146844,-1.179799,-16.735229,-23.186665,-42.626934,-178.476129,-21.489561,1.739759,Walking
0.972079,3.526367,7.472461,0.518091,-0.473965,-1.408166,-15.782511,-25.225258,-41.473644,-174.118582,-22.503395,2.265195,Walking
-0.195044,4.149371,10.264754,0.319048,-0.039745,-1.419978,-14.045834,-27.058002,-40.551334,-169.635471,-23.364401,3.649094,Walking
-0.362396,3.619922,10.249486,0.10769,0.096707,-1.080326,-12.293785,-28.04081,-40.127277,-166.060218,-23.468715,5.351879,Walking
-0.504301,3.47218,8.318502,0.156703,-0.501036,-0.817676,-11.598316,-28.670433,-39.296795,-163.384051,-23.705504,5.150638,Walking
0.0964,3.175197,6.852001,0.319934,-0.406982,-0.570306,-11.495623,-29.383892,-38.366833,-161.378521,-24.397668,4.745345,Walking
-0.264949,3.500022,8.292755,0.222491,-0.348605,-0.439637,-11.398781,-30.09539,-37.594128,-159.866474,-24.962004,4.367369,Walking
-0.763263,3.619473,8.821156,0.149448,-0.030547,-0.308044,-10.97784,-30.076611,-37.10957,-158.768747,-25.24174,4.660393,Walking
-0.897384,3.965703,9.467812,0.159879,-0.178304,-0.035992,-10.967928,-30.241158,-36.571369,-158.479834,-25.662193,4.310967,Walking
-2.507735,4.475992,10.722353,-0.202881,-0.023271,0.182835,-11.228693,-29.817493,-36.586201,-159.222862,-25.176405,3.955869,Walking
-1.304088,3.025508,14.416221,-0.897489,-0.023033,0.733981,-12.273455,-27.876373,-37.913273,-161.537547,-23.080579,2.923343,Walking
-0.896785,2.829416,8.395142,-0.213242,-0.565632,0.691693,-14.055489,-26.426121,-37.978054,-163.934964,-22.071202,0.815494,Walking
-1.543291,3.27459,8.315807,0.289421,-0.025531,0.289412,-14.413502,-26.705135,-37.420567,-165.04773,-22.828869,0.053942,Walking
-1.566193,3.663931,9.658964,-0.065397,0.457547,0.310789,-14.297462,-26.323017,-37.675404,-166.139089,-22.741251,0.869094,Walking
-0.157173,3.410208,8.208929,-0.180433,0.012958,0.496535,-14.764086,-25.594727,-38.046795,-167.718888,-22.275578,0.49491,Walking
0.103435,3.752846,7.267836,-0.020212,0.001195,0.378775,-15.259899,-25.302341,-38.211712,-169.066487,-22.145859,0.057371,Walking
0.282163,4.003275,8.156239,-0.034541,0.323922,0.236952,-15.13604,-25.010334,-38.536808,-169.953041,-22.049018,0.583876,Walking
0.497715,4.111051,9.535321,-0.018923,0.256887,0.192508,-14.813721,-25.01466,-38.9081,-170.666876,-22.000718,1.167592,Walking
1.547632,4.090993,9.815389,0.103946,0.060508,0.022706,-14.616283,-25.101814,-38.864643,-170.856864,-22.201018,1.400723,Walking
1.818119,5.061425,8.678952,0.30425,-0.200717,-0.310055,-14.681051,-25.986282,-38.411777,-170.058418,-22.961415,1.244238,Walking
-0.486638,4.255351,15.853383,-0.197532,0.270532,-0.595758,-13.640116,-26.403797,-38.472095,-168.358119,-22.582419,2.422845,Walking
0.69246,3.172652,10.212812,-0.036797,0.091608,-0.500814,-12.614145,-26.30759,-38.870121,-166.792909,-21.961402,3.625753,Walking
0.827779,3.368894,7.449259,0.579869,-0.867742,-0.761286,-13.045015,-27.843067,-37.306057,-164.446359,-23.464695,2.261945,Walking
0.387544,3.716022,8.753048,0.568816,-0.018186,-0.873799,-11.953043,-29.498981,-36.382977,-161.593962,-24.879929,3.076875,Walking
-0.212109,3.506009,11.098221,0.00585,0.16043,-0.822219,-10.611534,-30.242451,-35.877949,-158.918739,-24.970486,4.545944,Walking
0.082029,3.07296,9.40105,0.296541,-0.158695,-0.656045,-9.547382,-31.117878,-35.687359,-156.627792,-25.473591,5.144534,Walking
0.12499,2.857707,7.84818,0.288008,-0.484606,-0.623837,-9.071625,-32.053455,-34.589863,-154.450297,-26.135852,4.765815,Walking
0.016166,2.961591,7.500602,0.248526,-0.519224,-0.659874,-8.688738,-33.047188,-33.772877,-152.149845,-26.732652,4.245334,Walking
0.416883,3.309917,7.579488,0.241374,-0.463044,-0.637755,-8.261984,-33.765537,-33.416325,-149.898129,-27.270124,3.903564,Walking
0.566721,3.95762,9.329649,0.188362,-0.30302,-0.667014,-7.498833,-34.48473,-32.811909,-147.551044,-27.696935,3.979703,Walking
-0.005838,5.050048,9.209748,0.315314,-0.278335,-0.681424,-6.544041,-35.412724,-32.11005,-145.073082,-28.330687,4.252851,Walking
-0.28845,4.25101,14.187347,-0.35435,-0.190522,-0.559568,-5.719265,-35.192272,-32.307392,-143.00484,-27.483251,4.485168,Walking
1.503474,2.904859,9.775123,-0.278287,-0.653341,-0.365573,-5.638268,-34.799618,-32.831493,-141.623183,-26.450755,3.442912,Walking
1.531765,3.31306,8.113877,0.46574,-1.146602,-0.983772,-5.71384,-35.569443,-31.79961,-138.379872,-27.563164,1.540198,Walking
-0.118104,3.45736,10.511292,0.260014,-0.550203,-1.481881,-3.99157,-36.652458,-31.024796,-133.380325,-28.229302,1.973901,Walking
-0.445324,2.796485,11.77661,-0.225971,-0.352531,-1.828509,-0.894726,-36.69136,-31.366238,-127.17436,-27.55564,3.519872,Walking
0.027094,2.751877,7.909402,0.242669,-0.953809,-1.916086,1.430794,-37.01963,-30.969589,-120.699394,-27.657594,3.941196,Walking
0.760568,2.604284,8.111632,0.131743,-1.005292,-2.027498,3.719387,-36.984909,-30.919659,-113.814744,-27.641819,4.106474,Walking
0.314646,2.810256,9.37725,0.082729,-0.817789,-2.265623,6.595963,-36.711525,-30.820217,-106.267279,-27.361077,5.031316,Walking
0.800984,2.415377,9.688602,0.371498,-0.985427,-2.421403,9.369213,-36.413548,-30.894196,-98.000536,-27.607534,5.909809,Walking
0.023351,2.980302,9.633816,0.56848,-1.191719,-2.812305,12.654556,-35.810009,-30.924198,-88.523115,-28.267221,6.894209,Walking
-1.095721,3.482658,10.482551,0.504274,-1.199776,-2.800539,16.001839,-34.737137,-30.74012,-78.958097,-28.542579,7.904708,Walking
-0.422571,1.544039,12.263248,-0.309771,-1.117127,-2.453298,18.173355,-32.379833,-32.23843,-70.675505,-26.939491,8.339361,Walking
-0.539029,1.694925,9.181756,0.429405,-1.301041,-2.573182,20.17683,-30.637199,-33.194164,-62.218301,-26.738468,8.397305,Walking
-0.434995,2.32766,9.147927,0.44471,-1.172326,-2.397062,22.071926,-28.508469,-33.999592,-54.052907,-27.051415,8.55008,Walking
0.04805,3.06802,9.496552,0.437096,-0.956481,-2.080051,23.425606,-27.10397,-34.456638,-46.888299,-27.303181,8.888593,Walking
1.192869,2.538571,10.633288,-0.06733,-0.812325,-1.639232,24.186375,-25.11644,-35.662388,-41.311409,-26.533997,8.950525,Walking
1.954336,2.312541,10.207124,-0.101383,-1.171991,-1.593244,24.063187,-23.178078,-37.041508,-36.141998,-25.575894,7.906175,Walking
1.612896,2.689008,9.868977,0.031097,-1.291555,-1.831218,23.709808,-21.163059,-38.638508,-30.288636,-24.907115,6.71274,Walking
0.556992,3.400479,10.951376,-0.034961,-1.067551,-2.047198,23.590549,-18.601978,-39.949657,-23.744781,-24.150252,6.196444,Walking
0.141007,3.56798,11.509865,-0.176568,-0.901221,-1.989404,23.385357,-16.043575,-40.938885,-17.37927,-23.103455,6.017392,Walking
-0.203128,3.445834,9.972412,-0.178405,-1.148364,-1.845379,22.39193,-13.522723,-42.488155,-11.527634,-22.068026,5.009466,Walking
-0.455952,2.898572,9.924362,-0.102705,-0.998175,-1.715688,21.23243,-11.396207,-43.262753,-6.046714,-21.38481,4.073753,Walking
-1.225801,3.576213,8.162975,0.293978,-0.723812,-1.751087,20.471153,-10.061015,-44.067226,-0.554383,-21.653551,3.94951,Walking
-0.792003,3.339106,8.990155,0.128056,-0.731725,-1.372231,19.606972,-9.029838,-44.276966,3.959355,-21.861416,3.521306,Walking
-1.455872,3.896397,8.846005,0.384415,-0.519553,-1.208476,19.039692,-8.824843,-44.396008,7.771055,-22.581615,3.432683,Walking
-1.438359,4.387376,8.961564,0.28031,-0.428893,-0.709377,18.448772,-8.656056,-44.827229,10.220011,-23.311988,3.146125,Walking
-1.861978,4.189638,9.893377,0.023952,-0.683133,-0.309617,17.155075,-8.664817,-44.824879,11.312467,-23.401942,1.71989,Walking
-0.809517,2.75547,11.547886,-0.467318,-0.145108,0.229181,16.629936,-7.744399,-45.055897,10.766197,-22.237645,0.842853,Walking
-0.719105,3.211721,7.970026,-0.044908,-0.785106,0.008501,15.58828,-7.768331,-45.479984,10.559283,-21.930905,-1.169388,Walking
-1.090033,3.482807,8.93956,0.023013,-0.286704,-0.201118,14.764874,-7.668298,-45.713146,11.052527,-22.039336,-2.027898,Walking
-1.171015,3.861969,10.030042,-0.341542,-0.105255,-0.343401,14.790504,-7.00472,-45.864353,12.001518,-21.208137,-1.911328,Walking
-0.786015,4.207301,9.049881,-0.206379,-0.030731,-0.429474,15.001064,-5.971857,-45.798306,13.176879,-20.52627,-1.544209,Walking
-0.755778,4.903204,7.373217,0.092212,-0.140595,-0.480821,14.919102,-5.778737,-46.05238,14.505052,-20.726725,-1.367989,Walking
-0.059726,5.278324,7.772287,0.096132,-0.085946,-0.307379,15.016739,-6.027773,-45.728939,15.377409,-21.053345,-1.267287,Walking
-0.585582,5.490133,9.0885,-0.038103,0.095532,-0.201071,15.307919,-5.727225,-45.648426,15.823557,-21.009121,-0.813332,Walking
-0.076491,4.816235,10.808723,-0.128291,0.066215,-0.012545,15.629158,-5.490122,-45.721752,15.796725,-20.691214,-0.543598,Walking
-0.822689,5.17429,10.917247,0.019717,-0.028304,-0.139599,15.616009,-5.487461,-45.597759,15.949006,-20.692057,-0.477445,Walking
-0.635129,5.606292,10.222093,0.339219,0.078096,-0.187367,15.694508,-6.009394,-45.074093,16.329645,-21.542432,-0.091109,Walking
-0.239352,4.227359,11.701317,0.048175,-0.033355,-0.030592,15.758644,-6.183347,-45.133221,16.289521,-21.802168,-0.073458,Walking
0.609083,2.716401,9.394763,0.201513,0.29563,-0.005078,16.360622,-6.380945,-44.715145,16.122603,-22.344606,0.637454,Walking
0.963097,2.998864,7.325018,0.814158,-0.220544,-0.109557,16.273586,-7.744203,-44.387577,16.261547,-24.524404,0.389152,Walking
0.253573,3.449427,8.10789,0.298433,0.064622,-0.220344,16.541546,-8.277467,-43.927235,16.762226,-25.472522,0.718013,Walking
0.275128,3.573369,10.490635,0.016989,0.381357,-0.107755,17.107143,-8.106355,-43.768627,17.018298,-25.710321,1.864504,Walking
0.718656,3.406766,7.936496,-0.049644,-0.131765,0.00978,17.180538,-7.931655,-43.967373,16.928556,-25.471552,1.710479,Walking
0.321382,3.666925,7.632628,0.217596,-0.131716,-0.179503,16.88504,-8.089128,-44.010113,17.367736,-26.056753,1.496661,Walking
0.070653,3.856131,7.74684,0.060149,0.060146,-0.186683,17.264038,-7.972451,-43.930302,17.884535,-26.249147,1.934563,Walking
-0.19714,4.14997,8.582103,0.046547,0.057518,-0.147192,17.386688,-7.958016,-44.185146,18.324022,-26.362129,2.360796,Walking
-0.226778,3.999533,9.378447,-0.060349,0.167163,-0.011933,17.794594,-7.655446,-43.955463,18.411169,-26.21648,2.888443,Walking
-1.358725,4.856501,9.775272,0.039719,0.043727,-0.080786,18.067822,-7.707028,-43.537319,18.569639,-26.326316,3.127992,Walking
-1.717977,5.474566,8.571925,-0.063564,-0.13457,0.252845,17.856483,-7.970759,-43.907604,17.781863,-26.137834,2.527463,Walking
-0.812361,3.127746,15.621216,-1.033066,0.483692,0.843142,18.182621,-6.751702,-44.239536,15.246667,-23.886702,2.381063,Walking
-0.585882,2.919828,8.705746,-0.125344,-0.326254,0.7284,17.906132,-6.756774,-44.532139,12.815594,-22.911242,1.100476,Walking
-0.809217,3.091371,8.152197,0.200792,-0.285738,0.29252,16.843472,-7.396253,-44.634556,11.753355,-23.480416,-0.249746,Walking
-1.994602,3.803441,9.308543,0.05363,0.303387,0.139025,17.306202,-7.629539,-44.314022,11.147881,-23.660669,0.279398,Walking
-0.834814,3.418591,8.652457,0.126893,0.314866,0.43133,17.674484,-8.046561,-44.141171,9.92609,-24.02277,0.683889,Walking
-0.421673,3.639382,7.105275,0.114054,-0.098796,0.54271,17.579536,-8.765771,-43.842724,8.215209,-24.32745,-0.071018,Walking
-0.117206,4.049379,7.447762,0.046762,0.118051,0.492893,17.213081,-9.112813,-43.910343,6.632642,-24.43578,-0.47472,Walking
0.433948,4.299809,8.159981,-0.155787,0.064391,0.464516,17.159546,-9.449986,-44.065891,5.182591,-24.034203,-0.847282,Walking
0.544867,4.773573,9.308094,-0.193344,-0.031271,0.179808,16.955212,-9.233479,-44.004444,4.572791,-23.477724,-1.150756,Walking
-0.159718,5.102739,10.388547,-0.082038,0.098751,-0.204244,16.993309,-8.54551,-43.946125,5.11341,-23.184673,-0.716678,Walking
0.460592,5.270989,11.799213,-0.16821,0.069998,-0.266977,17.057037,-7.8663,-43.729221,6.045167,-22.748299,-0.157744,Walking
-0.256866,4.315975,13.05136,-0.351539,0.103679,-0.358026,17.30957,-6.909686,-43.536976,7.193577,-21.853077,0.536769,Walking
-0.107926,3.37578,10.275233,0.248133,0.051661,-0.404867,17.201321,-6.501639,-43.648701,8.566163,-22.286297,1.133354,Walking
-0.294737,3.372038,7.16021,0.787492,-0.414694,-0.388945,16.795345,-7.579398,-43.468876,9.901053,-24.303827,0.699911,Walking
-1.171464,4.132457,8.542137,0.784389,0.206486,-0.390529,16.819736,-8.751077,-43.282345,11.282915,-26.464829,1.588863,Walking
-0.975222,3.442092,11.454331,0.037093,0.419171,0.064966,17.771076,-9.068143,-42.858814,11.443116,-26.875028,2.757761,Walking
-1.003363,3.396437,8.678204,0.365129,0.092846,0.26402,17.737736,-9.543857,-42.632236,10.854969,-27.696873,2.776282,Walking
-0.47616,3.198399,7.37172,0.329491,-0.133527,0.445809,17.368465,-10.664409,-42.471882,9.760467,-28.720037,1.874831,Walking
-0.506247,3.224145,7.642956,0.062745,0.03846,0.563877,17.104488,-11.249503,-42.67812,8.144637,-29.0225,1.055851,Walking
-1.132545,3.870651,8.659492,0.166579,0.31196,0.532443,17.192093,-11.827477,-42.267246,6.578096,-29.466729,1.003465,Walking
-0.415536,3.904032,11.217972,-0.063774,0.509363,0.80954,17.715687,-12.20992,-41.909801,4.23433,-29.392881,1.173223,Walking
-0.7215,4.82327,10.056537,0.15833,0.445814,0.76678,18.074112,-13.038695,-41.592487,1.853642,-29.734391,1.212986,Walking
-1.733395,5.283114,9.929452,0.342238,0.45726,0.894963,18.315887,-14.439334,-40.870098,-0.809167,-30.696694,1.096564,Walking
-2.408492,4.128864,11.721375,-0.180268,0.779949,1.213748,18.871075,-15.360269,-40.370701,-4.493061,-30.412523,1.238671,Walking
-1.599274,3.318749,8.187524,0.264471,0.315347,1.560199,18.6889,-16.918655,-39.925533,-9.333875,-30.968388,-0.157536,Walking
-1.503024,3.150798,8.058043,0.33281,0.365468,1.585139,17.855072,-19.264511,-39.347164,-14.377954,-31.826267,-1.921164,Walking
